x_m,y_m,w_tr_right_m,w_tr_left_m
-0.014000,0.182977,0.8000,0.8000
0.036000,0.173455,0.7500,0.7500
0.086000,0.164377,0.7500,0.7500
0.136000,0.155742,0.7500,0.7500
0.186000,0.147550,0.7500,0.7500
0.236000,0.139802,0.7492,0.7492
0.286000,0.132497,0.7394,0.7394
0.336000,0.125635,0.7295,0.7295
0.386000,0.119217,0.6697,0.6697
0.436000,0.113242,0.6598,0.6598
0.486000,0.107711,0.6500,0.6500
0.536000,0.102623,0.6500,0.6500
0.586000,0.097979,0.6500,0.6500
0.636000,0.093778,0.6500,0.6500
0.686000,0.089150,0.6500,0.6500
0.736000,0.085077,0.6494,0.6494
0.786000,0.081556,0.6192,0.6192
0.836000,0.078585,0.5992,0.5992
0.886000,0.076160,0.5894,0.5894
0.936000,0.074279,0.6000,0.6000
0.986000,0.072939,0.6000,0.6000
1.036000,0.072136,0.6000,0.6000
1.086000,0.071869,0.6000,0.6000
1.136000,0.072134,0.6000,0.6000
1.186000,0.072929,0.6000,0.6000
1.236000,0.074250,0.6000,0.6000
1.286000,0.076096,0.5598,0.5598
1.336000,0.078462,0.5697,0.5697
1.386000,0.081347,0.5795,0.5795
1.436000,0.084747,0.5894,0.5894
1.486000,0.088660,0.5992,0.5992
1.536000,0.093082,0.6192,0.6192
1.586000,0.098012,0.6494,0.6494
1.636000,0.103445,0.6500,0.6500
1.686000,0.109380,0.6500,0.6500
1.736000,0.115813,0.6500,0.6500
1.786000,0.122742,0.6500,0.6500
1.836000,0.130164,0.7000,0.7000
1.886000,0.138076,0.7000,0.7000
1.936000,0.146475,0.7000,0.7000
1.986000,0.155358,0.7000,0.7000
2.036000,0.164723,0.7000,0.7000
2.086000,0.174567,0.7000,0.7000
2.136000,0.184886,0.7500,0.7500
2.186000,0.195679,0.7500,0.7500
2.236000,0.205957,0.7500,0.7500
2.286000,0.215601,0.7500,0.7500
2.336000,0.225472,0.8000,0.8000
2.386000,0.234578,0.8000,0.8000
2.436000,0.242792,0.8000,0.8000
2.486000,0.250971,0.8000,0.8000
2.536000,0.257246,0.8000,0.8000
2.586000,0.263452,0.8000,0.8000
2.636000,0.269568,0.8000,0.8000
2.686000,0.275576,0.8500,0.8500
2.736000,0.281456,0.8500,0.8500
2.786000,0.286317,0.8500,0.8500
2.836000,0.291122,0.8500,0.8500
2.886000,0.295847,0.8500,0.8500
2.936000,0.299601,0.8500,0.8500
2.986000,0.303342,0.8500,0.8500
3.036000,0.307045,0.8500,0.8500
3.086000,0.310684,0.8492,0.8492
3.136000,0.314234,0.8394,0.8394
3.186000,0.317670,0.8295,0.8295
3.236000,0.320096,0.8197,0.8197
3.286000,0.322469,0.8098,0.8098
3.336000,0.324759,0.8000,0.8000
3.386000,0.326939,0.8000,0.8000
3.436000,0.328111,0.8000,0.8000
3.486000,0.329228,0.8000,0.8000
3.536000,0.330258,0.8000,0.8000
3.586000,0.331172,0.8000,0.8000
3.636000,0.331067,0.8000,0.8000
3.686000,0.330894,0.8000,0.8000
3.736000,0.330619,0.8000,0.8000
3.786000,0.329339,0.8000,0.8000
3.836000,0.328986,0.8098,0.8098
3.886000,0.329639,0.8197,0.8197
3.936000,0.330513,0.8295,0.8295
3.986000,0.332675,0.8394,0.8394
4.036000,0.335227,0.8492,0.8492
4.086000,0.338254,0.8500,0.8500
4.136000,0.340974,0.8500,0.8500
4.186870,0.343468,0.8500,0.8500
4.237629,0.345819,0.8500,0.8500
4.289149,0.348102,0.8500,0.8500
4.341321,0.350394,0.8500,0.8500
4.394041,0.352766,0.8500,0.8500
4.446334,0.355288,0.8500,0.8500
4.499082,0.358025,0.8500,0.8500
4.552185,0.361041,0.8500,0.8500
4.605545,0.364398,0.8500,0.8500
4.659067,0.368153,0.8492,0.8492
4.712661,0.372360,0.8394,0.8394
4.765366,0.378058,0.8500,0.8500
4.818079,0.384427,0.8500,0.8500
4.870713,0.391517,0.8500,0.8500
4.923184,0.399376,0.8500,0.8500
4.975414,0.408046,0.8500,0.8500
5.027323,0.417569,0.8500,0.8500
5.078836,0.427982,0.8000,0.8000
5.129013,0.439322,0.8000,0.8000
5.178765,0.451620,0.8000,0.8000
5.228022,0.464906,0.8000,0.8000
5.276720,0.479208,0.7500,0.7500
5.324793,0.494548,0.7500,0.7500
5.372182,0.510949,0.7500,0.7500
5.417959,0.528428,0.7000,0.7000
5.463049,0.547001,0.7000,0.7000
5.508269,0.566681,0.7000,0.7000
5.553453,0.587478,0.6500,0.6500
5.598445,0.609399,0.6500,0.6500
5.643091,0.632447,0.6000,0.6000
5.687245,0.656625,0.6000,0.6000
5.730766,0.682801,0.5500,0.5500
5.773518,0.710860,0.5598,0.5598
5.815370,0.740685,0.5197,0.5197
5.856200,0.772161,0.5295,0.5295
5.895887,0.805172,0.4894,0.4894
5.934320,0.839602,0.4394,0.4394
5.971391,0.875335,0.4297,0.4297
6.006998,0.912256,0.4598,0.4598
6.041045,0.950249,0.4598,0.4598
6.073441,0.989197,0.4297,0.4297
6.104103,1.028986,0.4394,0.4394
6.132951,1.068630,0.4394,0.4394
6.159912,1.108993,0.4695,0.4695
6.184917,1.149958,0.4394,0.4394
6.207905,1.191406,0.4795,0.4795
6.228819,1.233218,0.4697,0.4697
6.247608,1.275276,0.5098,0.5098
6.264228,1.318446,0.5098,0.5098
6.278638,1.361741,0.5000,0.5000
6.290805,1.405046,0.5500,0.5500
6.300700,1.448245,0.5500,0.5500
6.308301,1.491223,0.5500,0.5500
6.313591,1.534848,0.5598,0.5598
6.316559,1.578136,0.5697,0.5697
6.317198,1.620975,0.5697,0.5697
6.315510,1.664237,0.5795,0.5795
6.311499,1.706942,0.5894,0.5894
6.305178,1.748978,0.5992,0.5992
6.296562,1.791106,0.6192,0.6192
6.285674,1.832235,0.6095,0.6095
6.272544,1.872256,0.6095,0.6095
6.257204,1.912047,0.6397,0.6397
6.239694,1.950634,0.6698,0.6698
6.220059,1.987912,0.6698,0.6698
6.198350,2.023777,0.6698,0.6698
6.174625,2.059108,0.6795,0.6795
6.148943,2.092933,0.7194,0.7194
6.121375,2.125152,0.7291,0.7291
6.091992,2.155662,0.7291,0.7291
6.060875,2.185346,0.7591,0.7591
6.028107,2.213235,0.7492,0.7492
5.993780,2.239231,0.7992,0.7992
5.957989,2.264219,0.7894,0.7894
5.920835,2.287232,0.8295,0.8295
5.882427,2.308176,0.8197,0.8197
5.842877,2.327937,0.8697,0.8697
5.802304,2.345554,0.8598,0.8598
5.760832,2.360933,0.8500,0.8500
5.718590,2.374964,0.8500,0.8500
5.675716,2.387673,0.9000,0.9000
5.631364,2.399086,0.9000,0.9000
5.586550,2.409232,0.9000,0.9000
5.540438,2.418145,0.9000,0.9000
5.493067,2.426729,0.8500,0.8500
5.444478,2.434041,0.8500,0.8500
5.395699,2.440124,0.8500,0.8500
5.345909,2.445026,0.8500,0.8500
5.295160,2.448796,0.8500,0.8500
5.243508,2.451486,0.8500,0.8500
5.191010,2.453151,0.8500,0.8500
5.137727,2.453849,0.8500,0.8500
5.084708,2.453640,0.8500,0.8500
5.031151,2.452589,0.8500,0.8500
4.977128,2.450762,0.8500,0.8500
4.922714,2.448227,0.8500,0.8500
4.867987,2.445057,0.8500,0.8500
4.813028,2.441327,0.8500,0.8500
4.757919,2.437114,0.8500,0.8500
4.703731,2.432499,0.8500,0.8500
4.649686,2.427565,0.8500,0.8500
4.595879,2.422398,0.8697,0.8697
4.542406,2.417088,0.8795,0.8795
4.489369,2.411725,0.8894,0.8894
4.436870,2.406406,0.8992,0.8992
4.386000,2.401226,0.9000,0.9000
4.336000,2.396287,0.9000,0.9000
4.286000,2.391691,0.9000,0.9000
4.236000,2.387544,0.9000,0.9000
4.186000,2.383956,0.8992,0.8992
4.136000,2.381037,0.8894,0.8894
4.086000,2.378902,0.8795,0.8795
4.036000,2.375814,0.8697,0.8697
3.986000,2.371886,0.8500,0.8500
3.936000,2.367231,0.8500,0.8500
3.886000,2.362828,0.8598,0.8598
3.836000,2.357800,0.8697,0.8697
3.786000,2.353123,0.8795,0.8795
3.736000,2.348790,0.8894,0.8894
3.686000,2.344792,0.8992,0.8992
3.636000,2.341119,0.9000,0.9000
3.586000,2.337765,0.9000,0.9000
3.536000,2.334719,0.9000,0.9000
3.486000,2.332959,0.9000,0.9000
3.436000,2.331609,0.9000,0.9000
3.386000,2.330662,0.9000,0.9000
3.336000,2.330114,0.9000,0.9000
3.286000,2.329958,0.9000,0.9000
3.236000,2.330189,0.9000,0.9000
3.186000,2.330801,0.9000,0.9000
3.136000,2.331789,0.9000,0.9000
3.086000,2.333147,0.9000,0.9000
3.036000,2.334869,0.9000,0.9000
2.986000,2.336950,0.9000,0.9000
2.936000,2.339384,0.8992,0.8992
2.886000,2.342165,0.8894,0.8894
2.836000,2.345288,0.8795,0.8795
2.786000,2.348747,0.8697,0.8697
2.736000,2.352537,0.8598,0.8598
2.686000,2.356651,0.8500,0.8500
2.636000,2.360100,0.8500,0.8500
2.586000,2.363745,0.8500,0.8500
2.536000,2.367578,0.8500,0.8500
2.486000,2.372461,0.8500,0.8500
2.436000,2.377403,0.8000,0.8000
2.386000,2.383269,0.8000,0.8000
2.336000,2.389941,0.8000,0.8000
2.286000,2.396435,0.8000,0.8000
2.236000,2.403622,0.8000,0.8000
2.186000,2.410519,0.8000,0.8000
2.136000,2.417129,0.8000,0.8000
2.086000,2.423456,0.8000,0.8000
2.036000,2.429501,0.7500,0.7500
1.986000,2.435269,0.7500,0.7500
1.936000,2.440761,0.7500,0.7500
1.886000,2.445980,0.7500,0.7500
1.836000,2.450930,0.7500,0.7500
1.786000,2.456483,0.7500,0.7500
1.736000,2.461660,0.7495,0.7495
1.686000,2.466468,0.7194,0.7194
1.636000,2.470911,0.6892,0.6892
1.586000,2.474995,0.6591,0.6591
1.536000,2.478727,0.6992,0.6992
1.486000,2.482111,0.6894,0.6894
1.436000,2.485153,0.6795,0.6795
1.386000,2.486875,0.6697,0.6697
1.336000,2.488149,0.6598,0.6598
1.286000,2.488978,0.6500,0.6500
1.236000,2.489365,0.6500,0.6500
1.186000,2.489313,0.6500,0.6500
1.136000,2.488825,0.6598,0.6598
1.086000,2.487903,0.6697,0.6697
1.036000,2.486550,0.6795,0.6795
0.986000,2.484770,0.6894,0.6894
0.936000,2.482564,0.6992,0.6992
0.886000,2.479937,0.7000,0.7000
0.836000,2.476890,0.7000,0.7000
0.786000,2.473426,0.7194,0.7194
0.736000,2.469549,0.7495,0.7495
0.686000,2.465260,0.7500,0.7500
0.636000,2.460564,0.7500,0.7500
0.586000,2.455462,0.7500,0.7500
0.536000,2.449958,0.7500,0.7500
0.486000,2.444054,0.7500,0.7500
0.436000,2.437754,0.7500,0.7500
0.386000,2.431059,0.7500,0.7500
0.336000,2.423973,0.8000,0.8000
0.286000,2.416499,0.8000,0.8000
0.236000,2.408640,0.8000,0.8000
0.186000,2.400398,0.8000,0.8000
0.136000,2.391775,0.8000,0.8000
0.086000,2.382776,0.8000,0.8000
0.036000,2.373403,0.8500,0.8500
-0.014000,2.364643,0.8500,0.8500
-0.064000,2.356616,0.8500,0.8500
-0.114000,2.349445,0.8500,0.8500
-0.164000,2.342271,0.8500,0.8500
-0.214000,2.336090,0.8500,0.8500
-0.264000,2.330046,0.8500,0.8500
-0.314000,2.324153,0.8500,0.8500
-0.364000,2.318426,0.8500,0.8500
-0.414000,2.312878,0.8500,0.8500
-0.464000,2.307523,0.8500,0.8500
-0.514000,2.302376,0.8500,0.8500
-0.564000,2.297450,0.8598,0.8598
-0.614000,2.292760,0.8697,0.8697
-0.664000,2.288321,0.8795,0.8795
-0.714000,2.284145,0.8894,0.8894
-0.764000,2.280248,0.8894,0.8894
-0.814000,2.276643,0.8795,0.8795
-0.864000,2.273344,0.8500,0.8500
-0.914000,2.270366,0.8500,0.8500
-0.964000,2.267722,0.8500,0.8500
-1.014000,2.265428,0.8500,0.8500
-1.064000,2.263496,0.8500,0.8500
-1.114000,2.261941,0.8500,0.8500
-1.164000,2.260777,0.8500,0.8500
-1.214000,2.260019,0.8500,0.8500
-1.264000,2.259680,0.8500,0.8500
-1.314000,2.259775,0.8500,0.8500
-1.364000,2.260317,0.8492,0.8492
-1.414000,2.260451,0.8394,0.8394
-1.464000,2.260302,0.8295,0.8295
-1.514000,2.259993,0.8197,0.8197
-1.564000,2.259531,0.8098,0.8098
-1.614000,2.259786,0.8000,0.8000
-1.664000,2.258909,0.8000,0.8000
-1.714000,2.257766,0.8000,0.8000
-1.764000,2.257222,0.8000,0.8000
-1.814000,2.256286,0.8000,0.8000
-1.864000,2.255821,0.8000,0.8000
-1.914000,2.255817,0.8000,0.8000
-1.964000,2.256267,0.8000,0.8000
-2.014000,2.257161,0.8000,0.8000
-2.064000,2.259362,0.8000,0.8000
-2.114000,2.261879,0.8000,0.8000
-2.164000,2.264707,0.8000,0.8000
-2.214000,2.267840,0.8000,0.8000
-2.264000,2.270288,0.8000,0.8000
-2.314000,2.272912,0.8000,0.8000
-2.364000,2.275705,0.8000,0.8000
-2.414000,2.278657,0.8000,0.8000
-2.464000,2.281760,0.8000,0.8000
-2.514000,2.285005,0.8000,0.8000
-2.564000,2.288385,0.8000,0.8000
-2.614000,2.291890,0.8000,0.8000
-2.664000,2.295513,0.8000,0.8000
-2.714000,2.299244,0.8000,0.8000
-2.764000,2.303076,0.8000,0.8000
-2.814000,2.306999,0.8000,0.8000
-2.864000,2.311006,0.8000,0.8000
-2.914000,2.315958,0.8000,0.8000
-2.964000,2.321735,0.8000,0.8000
-3.014000,2.328219,0.7500,0.7500
-3.064000,2.335297,0.7500,0.7500
-3.114000,2.342857,0.7500,0.7500
-3.164000,2.350789,0.7500,0.7500
-3.214000,2.358119,0.7500,0.7500
-3.264000,2.364854,0.7500,0.7500
-3.314000,2.371003,0.7500,0.7500
-3.364000,2.376575,0.7000,0.7000
-3.414000,2.381578,0.7000,0.7000
-3.464000,2.386020,0.7000,0.7000
-3.514000,2.389909,0.7000,0.7000
-3.564000,2.393256,0.7000,0.7000
-3.614000,2.396067,0.7000,0.7000
-3.664000,2.398351,0.7000,0.7000
-3.714000,2.400117,0.6892,0.6892
-3.764000,2.401373,0.6591,0.6591
-3.814000,2.402128,0.6492,0.6492
-3.864000,2.402390,0.6192,0.6192
-3.914000,2.402168,0.5992,0.5992
-3.964000,2.401470,0.5894,0.5894
-4.014000,2.400304,0.5795,0.5795
-4.064000,2.398680,0.5697,0.5697
-4.114000,2.396605,0.5598,0.5598
-4.164000,2.394088,0.5500,0.5500
-4.214000,2.391137,0.5500,0.5500
-4.264000,2.387762,0.5598,0.5598
-4.314000,2.383969,0.5697,0.5697
-4.364000,2.379769,0.5795,0.5795
-4.414000,2.375169,0.5894,0.5894
-4.464000,2.370178,0.5492,0.5492
-4.514000,2.364805,0.5794,0.5794
-4.564000,2.359057,0.6095,0.6095
-4.614000,2.352943,0.6397,0.6397
-4.664000,2.346472,0.6698,0.6698
-4.714000,2.339653,0.7000,0.7000
-4.764000,2.332493,0.7000,0.7000
-4.814000,2.325001,0.7000,0.7000
-4.864000,2.317186,0.7500,0.7500
-4.914000,2.309055,0.7500,0.7500
-4.964000,2.300619,0.7500,0.7500
-5.014000,2.291884,0.7500,0.7500
-5.064000,2.282860,0.7500,0.7500
-5.114000,2.273555,0.8000,0.8000
-5.164000,2.263978,0.8000,0.8000
-5.214000,2.254136,0.8000,0.8000
-5.264000,2.244039,0.7992,0.7992
-5.314000,2.233695,0.7894,0.7894
-5.364000,2.223112,0.8295,0.8295
-5.414000,2.212299,0.8197,0.8197
-5.464000,2.202248,0.8098,0.8098
-5.514000,2.193086,0.8000,0.8000
-5.564000,2.184942,0.8000,0.8000
-5.614000,2.176961,0.8000,0.8000
-5.664000,2.169160,0.8500,0.8500
-5.714000,2.162542,0.8500,0.8500
-5.764000,2.156256,0.8500,0.8500
-5.814000,2.150322,0.8500,0.8500
-5.864000,2.144758,0.8500,0.8500
-5.914000,2.139586,0.8500,0.8500
-5.964000,2.135695,0.8500,0.8500
-6.014000,2.132124,0.8500,0.8500
-6.064000,2.128893,0.8500,0.8500
-6.114000,2.125043,0.8500,0.8500
-6.164000,2.121463,0.8500,0.8500
-6.214000,2.118172,0.8500,0.8500
-6.264000,2.115190,0.8500,0.8500
-6.314000,2.112537,0.8500,0.8500
-6.364000,2.110233,0.8500,0.8500
-6.414000,2.108297,0.8500,0.8500
-6.464000,2.106750,0.8500,0.8500
-6.514000,2.105611,0.8500,0.8500
-6.564000,2.104900,0.8500,0.8500
-6.614000,2.104637,0.8500,0.8500
-6.664000,2.104841,0.8500,0.8500
-6.714000,2.105532,0.8500,0.8500
-6.764000,2.106730,0.8500,0.8500
-6.814000,2.108454,0.8500,0.8500
-6.864000,2.110726,0.8500,0.8500
-6.914000,2.113563,0.8500,0.8500
-6.964000,2.116002,0.8500,0.8500
-7.014000,2.117945,0.8500,0.8500
-7.064000,2.119292,0.8500,0.8500
-7.114000,2.119940,0.8500,0.8500
-7.164000,2.119782,0.8500,0.8500
-7.214000,2.118711,0.8500,0.8500
-7.264000,2.117598,0.8500,0.8500
-7.314000,2.116448,0.8500,0.8500
-7.364000,2.115262,0.8500,0.8500
-7.414000,2.114043,0.8500,0.8500
-7.464000,2.112795,0.8500,0.8500
-7.514000,2.111520,0.8500,0.8500
-7.564000,2.110222,0.8500,0.8500
-7.614000,2.109772,0.8500,0.8500
-7.664000,2.109192,0.8500,0.8500
-7.714000,2.108488,0.8500,0.8500
-7.764000,2.107665,0.8500,0.8500
-7.814000,2.106729,0.8598,0.8598
-7.864000,2.105686,0.8697,0.8697
-7.914000,2.104542,0.8795,0.8795
-7.964000,2.103301,0.8894,0.8894
-8.014000,2.101970,0.8992,0.8992
-8.064000,2.100554,0.9000,0.9000
-8.114000,2.099059,0.9000,0.9000
-8.164000,2.097491,0.9000,0.9000
-8.214000,2.095855,0.9000,0.9000
-8.264000,2.095027,0.9000,0.9000
-8.314000,2.094031,0.9000,0.9000
-8.364000,2.092875,0.9000,0.9000
-8.414000,2.091568,0.9000,0.9000
-8.464000,2.090119,0.8992,0.8992
-8.514000,2.088535,0.8894,0.8894
-8.564000,2.086826,0.8795,0.8795
-8.614000,2.085000,0.8697,0.8697
-8.664000,2.083065,0.8598,0.8598
-8.714000,2.081029,0.8500,0.8500
-8.764000,2.079772,0.8500,0.8500
-8.814000,2.079190,0.8500,0.8500
-8.864870,2.079184,0.8500,0.8500
-8.916499,2.079654,0.8500,0.8500
-8.968777,2.080508,0.8500,0.8500
-9.021600,2.081653,0.8500,0.8500
-9.074863,2.083000,0.8500,0.8500
-9.128467,2.084463,0.8500,0.8500
-9.182315,2.085959,0.8500,0.8500
-9.236310,2.087408,0.8500,0.8500
-9.290363,2.088731,0.8500,0.8500
-9.344383,2.089853,0.8500,0.8500
-9.398285,2.090704,0.8500,0.8500
-9.451985,2.091213,0.8500,0.8500
-9.505404,2.091314,0.8500,0.8500
-9.558462,2.090943,0.8500,0.8500
-9.611086,2.090041,0.8500,0.8500
-9.663203,2.088549,0.8500,0.8500
-9.714744,2.086411,0.8500,0.8500
-9.765643,2.083577,0.8500,0.8500
-9.815836,2.079995,0.8500,0.8500
-9.865263,2.075620,0.8500,0.8500
-9.913865,2.070409,0.9000,0.9000
-9.961588,2.064319,0.9000,0.9000
-10.009249,2.057313,0.9000,0.9000
-10.055818,2.048371,0.9000,0.9000
-10.101250,2.038327,0.9000,0.9000
-10.145504,2.027150,0.9000,0.9000
-10.188543,2.014810,0.9500,0.9500
-10.230332,2.001280,0.9500,0.9500
-10.270837,1.986535,0.9500,0.9500
-10.310029,1.970555,0.9488,0.9488
-10.347881,1.953322,0.9789,0.9789
-10.384369,1.934819,1.0000,1.0000
-10.419472,1.915035,0.9994,0.9994
-10.453172,1.893958,0.9994,0.9994
-10.485453,1.871583,0.9897,0.9897
-10.516303,1.847905,1.0198,1.0198
-10.545711,1.822922,0.9800,0.9800
-10.573670,1.796636,1.0198,1.0198
-10.600176,1.769051,0.9897,0.9897
-10.625229,1.740174,1.0295,1.0295
-10.648828,1.710015,0.9994,0.9994
-10.671850,1.678588,1.0392,1.0392
-10.693318,1.645906,1.0091,1.0091
-10.713246,1.611989,0.9789,0.9789
-10.731649,1.576858,1.0000,1.0000
-10.748545,1.540537,0.9886,0.9886
-10.763957,1.503053,0.9788,0.9788
-10.778777,1.464435,0.9500,0.9500
-10.792051,1.424716,0.9500,0.9500
-10.803812,1.383931,0.9500,0.9500
-10.814964,1.342118,0.9000,0.9000
-10.824565,1.299318,0.9000,0.9000
-10.833528,1.255575,0.9000,0.9000
-10.840919,1.210936,0.9000,0.9000
-10.846789,1.165450,0.9000,0.9000
-10.851193,1.119170,0.9000,0.9000
-10.854190,1.071165,0.9000,0.9000
-10.855840,1.022361,0.8992,0.8992
-10.856207,0.972816,0.8894,0.8894
-10.855356,0.922590,0.8795,0.8795
-10.854228,0.871748,0.8697,0.8697
-10.851913,0.820356,0.8598,0.8598
-10.848488,0.768482,0.8500,0.8500
-10.844034,0.716199,0.8500,0.8500
-10.839504,0.663581,0.8500,0.8500
-10.834003,0.610707,0.8500,0.8500
-10.827622,0.557656,0.8492,0.8492
-10.820457,0.504513,0.8394,0.8394
-10.812604,0.451363,0.8795,0.8795
-10.804164,0.397310,0.8697,0.8697
-10.795240,0.343315,0.8598,0.8598
-10.785938,0.289467,0.8500,0.8500
-10.776366,0.235863,0.8500,0.8500
-10.766637,0.182600,0.8500,0.8500
-10.757734,0.129777,0.8992,0.8992
-10.748793,0.077499,0.8894,0.8894
-10.739938,0.025870,0.8795,0.8795
-10.731293,-0.025000,0.8598,0.8598
-10.723857,-0.075000,0.8500,0.8500
-10.716780,-0.125000,0.8500,0.8500
-10.710200,-0.175000,0.9000,0.9000
-10.703270,-0.225000,0.9000,0.9000
-10.696887,-0.275000,0.8992,0.8992
-10.690095,-0.325000,0.8894,0.8894
-10.682922,-0.375000,0.8795,0.8795
-10.675395,-0.425000,0.8697,0.8697
-10.668414,-0.475000,0.8598,0.8598
-10.661024,-0.525000,0.9000,0.9000
-10.653258,-0.575000,0.9000,0.9000
-10.645146,-0.625000,0.9000,0.9000
-10.637589,-0.675000,0.9000,0.9000
-10.629636,-0.725000,0.8992,0.8992
-10.621322,-0.775000,0.8894,0.8894
-10.612681,-0.825000,0.9295,0.9295
-10.604615,-0.875000,0.9197,0.9197
-10.596179,-0.925000,0.9098,0.9098
-10.588278,-0.975000,0.9000,0.9000
-10.579967,-1.025000,0.9000,0.9000
-10.572157,-1.075000,0.8992,0.8992
-10.563904,-1.125000,0.9197,0.9197
-10.555252,-1.175000,0.9189,0.9189
-10.547113,-1.225000,0.9091,0.9091
-10.539418,-1.275000,0.8992,0.8992
-10.530245,-1.325000,0.8788,0.8788
-10.521380,-1.375000,0.8689,0.8689
-10.512757,-1.425000,0.9091,0.9091
-10.504312,-1.475000,0.8992,0.8992
-10.495115,-1.525000,0.8788,0.8788
-10.486089,-1.575000,0.8689,0.8689
-10.477176,-1.625000,0.8591,0.8591
-10.468321,-1.675000,0.8492,0.8492
-10.459472,-1.725000,0.8788,0.8788
-10.450580,-1.775000,0.8689,0.8689
-10.441597,-1.825000,0.8591,0.8591
-10.432481,-1.875000,0.8492,0.8492
-10.423190,-1.925000,0.8389,0.8389
-10.413685,-1.975000,0.8689,0.8689
-10.403933,-2.025000,0.8591,0.8591
-10.393900,-2.075000,0.8492,0.8492
-10.383556,-2.125000,0.8394,0.8394
-10.372876,-2.175000,0.8295,0.8295
-10.361834,-2.225000,0.8689,0.8689
-10.349425,-2.275870,0.8591,0.8591
-10.336498,-2.326629,0.8492,0.8492
-10.323035,-2.378149,0.8389,0.8389
-10.309020,-2.429451,0.8689,0.8689
-10.294440,-2.480542,0.8591,0.8591
-10.279286,-2.532297,0.8492,0.8492
-10.262566,-2.583739,0.8788,0.8788
-10.245143,-2.634878,0.8689,0.8689
-10.227013,-2.686592,0.8591,0.8591
-10.207190,-2.737908,0.8788,0.8788
-10.186542,-2.788837,0.8788,0.8788
-10.164087,-2.839390,0.8689,0.8689
-10.140696,-2.889579,0.8788,0.8788
-10.116373,-2.940285,0.8992,0.8992
-10.091125,-2.991408,0.8992,0.8992
-10.064963,-3.042851,0.9189,0.9189
-10.037899,-3.093648,0.9089,0.9089
-10.009948,-3.144689,0.8992,0.8992
-9.981129,-3.195013,0.9089,0.9089
-9.950478,-3.245513,0.9089,0.9089
-9.918887,-3.295229,0.8895,0.8895
-9.886380,-3.344186,0.8992,0.8992
-9.852984,-3.392411,0.8992,0.8992
-9.817744,-3.440798,0.8788,0.8788
-9.781559,-3.488392,0.8798,0.8798
-9.744462,-3.535221,0.8895,0.8895
-9.706488,-3.581312,0.8992,0.8992
-9.667676,-3.627564,0.8691,0.8691
-9.628066,-3.673025,0.8895,0.8895
-9.587703,-3.717724,0.8798,0.8798
-9.546632,-3.762563,0.8798,0.8798
-9.504904,-3.806592,0.8798,0.8798
-9.462570,-3.849844,0.8798,0.8798
-9.418701,-3.893223,0.8788,0.8788
-9.374223,-3.935782,0.8691,0.8691
-9.329192,-3.977558,0.8594,0.8594
-9.283671,-4.019456,0.8798,0.8798
-9.236737,-4.060533,0.8798,0.8798
-9.189325,-4.100827,0.8798,0.8798
-9.141500,-4.141248,0.8788,0.8788
-9.093333,-4.180855,0.8691,0.8691
-9.043911,-4.219690,0.8497,0.8497
-8.994175,-4.258664,0.8594,0.8594
-8.944201,-4.296839,0.8689,0.8689
-8.894067,-4.335131,0.8389,0.8389
-8.842867,-4.372601,0.8689,0.8689
-8.791554,-4.409300,0.8594,0.8594
-8.739339,-4.445274,0.8389,0.8389
-8.687291,-4.480571,0.8189,0.8189
-8.634512,-4.515241,0.8389,0.8389
-8.581958,-4.550200,0.8189,0.8189
-8.529718,-4.584515,0.7991,0.7991
-8.477883,-4.619107,0.8292,0.8292
-8.425564,-4.653045,0.8189,0.8189
-8.373725,-4.687253,0.7991,0.7991
-8.321479,-4.720803,0.8189,0.8189
-8.269794,-4.754622,0.7991,0.7991
-8.217786,-4.787784,0.7894,0.7894
-8.166425,-4.820349,0.8189,0.8189
-8.115815,-4.853246,0.7991,0.7991
-8.065075,-4.885553,0.7689,0.7689
-8.014199,-4.918202,0.7991,0.7991
-7.964162,-4.950273,0.7689,0.7689
-7.914088,-4.982702,0.7592,0.7592
-7.863971,-5.014571,0.8195,0.8195
-7.813807,-5.045949,0.8098,0.8098
-7.764573,-5.076904,0.7700,0.7700
-7.715398,-5.108373,0.8098,0.8098
-7.666277,-5.140312,0.7991,0.7991
-7.617209,-5.171811,0.8292,0.8292
-7.568190,-5.203812,0.8189,0.8189
-7.519218,-5.235409,0.7991,0.7991
-7.470289,-5.267546,0.8189,0.8189
-7.421402,-5.300190,0.7991,0.7991
-7.372552,-5.332436,0.7894,0.7894
-7.323738,-5.365238,0.8189,0.8189
-7.274957,-5.397695,0.7991,0.7991
-7.226205,-5.430763,0.7894,0.7894
-7.177480,-5.464414,0.8189,0.8189
-7.128778,-5.497754,0.7991,0.7991
-7.080098,-5.531745,0.7689,0.7689
-7.031437,-5.565379,0.7991,0.7991
-6.982791,-5.598636,0.7689,0.7689
-6.934157,-5.631495,0.7592,0.7592
-6.885534,-5.664805,0.7894,0.7894
-6.836918,-5.698548,0.7689,0.7689
-6.788305,-5.730852,0.7591,0.7591
-6.738824,-5.762685,0.7689,0.7689
-6.689454,-5.794142,0.7591,0.7591
-6.639317,-5.824335,0.7689,0.7689
-6.589391,-5.854227,0.7591,0.7591
-6.538797,-5.883912,0.7291,0.7291
-6.488508,-5.913482,0.7495,0.7495
-6.438512,-5.943032,0.7291,0.7291
-6.388799,-5.972538,0.7291,0.7291
